Date,AAPL,AMZN,GOOGL,JNJ,JPM,META,MSFT,NVDA,PG,XOM
2020-06-09,83.419876,130.043,72.05954,124.92791,94.83572,237.01437,181.20705,9.01527,103.19636,41.88563
2020-06-10,85.56606,132.3725,72.68581,126.50275,90.99218,235.08781,187.92831,9.33493,103.97248,39.639523
2020-06-11,81.457985,127.898,69.56935,120.571335,83.399506,222.87317,177.83685,8.766371,101.382545,36.14123
2020-06-12,82.161255,127.251,70.11622,121.66691,85.6816,226.99438,179.24034,8.902157,100.82444,36.91601
2020-06-15,83.17735,128.634,70.504295,120.8966,86.86553,230.88718,180.38597,9.142587,101.75752,36.892536
2020-06-16,85.38177,130.7635,71.781136,123.64407,87.560455,234.01532,184.80638,9.037693,103.013245,37.722107
2020-06-17,85.262924,132.049,72.08236,123.26743,85.34699,233.89615,185.44604,9.204626,102.83883,36.49341
2020-06-18,85.29687,132.699,71.16828,122.745346,84.88371,234.30333,187.43185,9.1866865,104.01608,36.72036
2020-06-19,84.80946,133.7505,70.69784,123.10483,83.91426,237.13356,186.31483,9.229788,103.70215,35.984703
2020-06-22,87.02839,135.691,71.98907,122.72825,83.004845,237.56058,191.48946,9.494388,102.68186,36.32906
2020-06-23,88.885994,138.2205,72.65007,122.27459,84.0172,240.5596,192.76875,9.417898,102.664444,36.54819
2020-06-24,87.31696,136.72,71.09779,119.67265,81.21177,232.39662,188.88309,9.204126,101.52205,34.826427
2020-06-25,88.47614,137.729,71.51465,119.544266,84.04293,234.0451,191.26987,9.457763,102.80396,35.350792
2020-06-26,85.75766,134.6435,67.61611,117.95228,79.43584,214.58107,187.44144,9.123901,100.48437,34.137733
2020-06-29,87.73409,134.019,69.334625,119.00507,79.787605,219.10944,189.45587,9.168747,102.60338,34.685562
2020-06-30,88.46644,137.941,70.37079,120.36594,80.697014,225.49487,194.29634,9.465486,104.26896,34.99861
2020-07-01,88.2991,143.935,71.55931,120.15199,80.01065,235.90215,195.43248,9.497625,104.62651,34.208164
2020-07-02,88.2991,144.515,72.94535,120.65693,80.27055,231.8008,196.92183,9.579598,105.41134,34.497734
2020-07-06,90.66114,152.852,74.42019,122.377304,82.29767,238.6132,201.16086,9.805826,106.065346,34.74035
2020-07-07,90.37982,150.006,73.93734,122.26607,79.97602,239.1892,198.82175,9.838216,106.57987,33.840343
2020-07-08,92.48477,154.0555,74.61622,122.62553,80.825,241.89032,203.19435,10.181295,107.1641,33.762074
2020-07-09,92.88248,159.1315,75.36357,121.9579,79.075066,242.80394,204.61694,10.473301,106.806595,32.369015
2020-07-10,93.044975,160.0,76.37344,121.85519,83.39786,243.37,203.99638,10.443651,108.03613,33.378597
2020-07-13,92.61573,155.2,75.04449,124.286,84.59336,237.34209,197.69518,10.018102,108.17568,33.386417
2020-07-14,94.14838,154.2,75.47274,126.605484,85.07848,238.06702,198.91722,10.34175,109.082596,34.489902
2020-07-15,94.79586,150.4435,75.275246,126.89651,86.39525,238.6132,198.62126,10.192508,108.56809,34.928173
2020-07-16,93.6294,149.995,75.177986,127.74382,86.637794,239.2587,194.68774,10.100322,108.7948,34.654263
2020-07-17,93.44026,148.0985,75.27375,127.82943,85.03518,240.35109,193.69489,10.166846,109.55348,34.059467
2020-07-20,95.4094,159.842,77.60562,128.04343,84.29015,243.71758,202.0201,10.475046,109.2134,33.261208
2020-07-21,94.0926,156.9145,77.21261,128.16322,86.11804,240.07301,199.29909,10.293414,109.06514,34.94382
2020-07-22,94.35691,154.9955,77.65576,128.3943,85.49428,238.20602,202.1633,10.403292,109.99824,34.129906
2020-07-23,90.06213,149.3275,75.2688,128.05196,85.74552,230.98651,193.37024,10.095339,110.709915,34.20034
2020-07-24,89.83903,150.4455,74.844986,126.77665,85.139114,229.1096,192.18642,10.159868,110.53439,33.989025
2020-07-27,91.968254,152.7605,75.89803,125.97209,83.943634,231.88022,194.62097,10.386099,110.85033,34.489902
2020-07-28,90.45742,150.0165,74.6187,125.67256,84.30748,228.5237,192.87381,10.180796,112.21929,34.082947
2020-07-29,92.19135,151.6765,75.60425,125.42429,86.35192,231.67169,194.82144,10.429947,112.59661,34.458607
2020-07-30,93.30689,152.594,76.34168,125.681114,84.04758,232.8733,194.6687,10.577948,115.32574,32.768158
2020-07-31,103.07505,158.234,73.839584,124.75669,83.71839,251.91032,195.72845,10.5786915,115.06248,32.93251
2020-08-03,105.67229,155.5945,73.58203,126.11764,83.2506,250.21219,206.73643,10.97285,115.21167,33.065544
2020-08-04,106.37796,156.9415,73.11259,126.00634,82.774124,248.09697,203.63354,11.189608,117.40552,34.020348
2020-08-05,106.763565,160.2515,73.39992,127.016304,84.21219,247.39189,203.29942,11.248408,117.09835,34.31773
2020-08-06,110.48849,161.25,74.68321,126.28884,84.23817,263.4398,206.55505,11.296993,116.457794,34.153378
2020-08-07,107.97645,158.373,74.35668,127.1875,86.09205,266.57785,202.86023,11.161456,117.194916,33.996857
2020-08-10,109.545845,157.408,74.27978,126.69963,87.18356,261.17563,198.82175,11.127071,117.67756,34.83426
2020-08-11,106.287994,154.0335,73.47186,125.7924,89.93836,254.35326,194.17221,10.813141,116.914085,35.194252
2020-08-12,109.82038,158.112,74.79685,128.09476,89.17603,258.08722,199.71921,11.401387,118.87099,35.186287
2020-08-13,111.763916,158.051,75.26383,126.67399,88.68224,259.48734,199.25137,11.404127,119.151794,34.324383
2020-08-14,111.66432,157.401,74.66733,126.87937,88.71691,259.42776,199.44235,11.524716,118.555084,34.47601
2020-08-17,111.37278,159.1205,75.24348,127.52128,86.3779,259.3484,200.75986,12.295091,118.90611,34.0291
2020-08-18,112.30083,165.6245,77.20566,128.46278,85.17376,260.52017,201.91512,12.219097,119.792404,33.861504
2020-08-19,112.441734,163.024,76.65135,128.71959,85.373,260.76846,200.69008,12.097267,119.14303,33.486423
2020-08-20,114.936775,164.8685,78.22148,129.60115,84.35078,267.14395,205.36043,12.099758,120.09079,32.975666
2020-08-21,120.859764,164.236,78.18774,130.74805,84.30748,265.1578,203.86746,12.640416,120.608505,32.728275
2020-08-24,122.30527,165.373,78.66314,131.09273,86.68111,269.5074,204.50862,12.677041,121.54747,33.693924
2020-08-25,121.30192,167.3245,79.690384,131.01514,87.06228,278.872,207.16917,12.706687,122.030136,32.624527
2020-08-26,122.95149,172.0925,81.59002,131.22194,85.84081,301.80182,211.64812,12.7296095,121.442184,31.930218
2020-08-27,121.48169,170.0,80.815384,131.80783,88.6649,291.186,216.84477,12.585353,121.28422,31.714743
2020-08-28,121.28491,170.09,81.35679,132.37651,89.02876,291.62292,219.07472,13.103087,121.775635,32.472893
2020-08-31,125.397934,172.548,80.86551,132.17834,86.79374,291.1661,215.83994,13.329068,121.389534,31.874348
2020-09-01,130.3929,174.956,82.13342,130.5499,86.750404,293.3906,217.50517,13.778172,121.25789,31.467342
2020-09-02,127.69134,176.5725,85.225555,132.5402,88.05851,300.4016,221.69696,14.302041,123.30257,31.275814
2020-09-03,117.468254,168.4,80.86452,128.85254,87.7813,289.1005,207.96352,12.975169,121.32808,31.211962
2020-09-04,117.54599,164.731,78.46763,128.02539,89.67847,280.76877,205.04456,12.5833845,121.064804,31.188023
2020-09-08,109.63575,157.492,75.60872,126.87947,86.55984,269.27902,193.95255,11.876083,119.29223,30.46977
2020-09-09,114.00874,163.4305,76.78136,128.9818,87.382805,271.82123,202.21178,12.675598,121.23155,30.286226
2020-09-10,110.28684,158.7555,75.7303,126.5779,86.48185,266.2303,196.5461,12.273597,119.959114,29.52807
2020-09-11,108.83889,155.811,75.21966,127.327545,87.55606,264.76056,195.26367,12.126805,121.22278,29.448265
2020-09-14,112.104065,155.1485,74.875755,127.81864,88.76888,264.3038,196.58441,12.83236,121.65279,29.256733
2020-09-15,112.27897,157.8065,76.1804,128.28386,86.00541,270.53024,199.80956,12.950742,121.65279,28.945484
2020-09-16,108.9652,153.905,75.037544,127.861694,86.36924,261.69202,196.23985,12.4757185,120.83666,30.17449
2020-09-17,107.22574,150.4365,73.794426,126.80192,85.38168,253.05235,194.19179,12.424877,120.678696,30.166508
2020-09-18,103.82451,147.7455,72.01041,128.53372,85.19976,250.77821,191.7801,12.151476,120.54708,29.679699
2020-09-21,106.97306,148.0235,70.970764,125.018425,82.56622,246.4286,193.8377,12.478463,119.96792,29.073175
2020-09-22,108.65426,156.4495,72.443634,124.2516,81.66528,252.98283,198.50804,12.598588,121.064804,28.354929
2020-09-23,104.096634,149.993,69.94103,124.44977,80.33987,247.29257,191.97148,12.086183,119.61691,27.445139
2020-09-24,105.16557,150.9895,70.60948,124.64794,80.27055,247.79904,194.45978,12.309736,120.15219,27.389277
2020-09-25,109.110985,154.7565,71.413414,125.50091,80.97225,253.05235,198.89081,12.833857,120.76646,27.644655
2020-09-28,111.71535,158.7025,72.38606,126.750244,83.3026,255.03848,200.44122,12.994607,121.10872,28.179358
2020-09-29,110.86989,157.244,72.75132,126.707146,82.60089,259.974,198.3549,13.184766,120.45054,27.357355
2020-09-30,112.54134,157.4365,72.73047,128.27528,83.39786,260.08325,201.293,13.48857,121.9687,27.397255
2020-10-01,113.49371,161.063,73.837105,126.93119,84.00425,264.78043,203.33147,13.572311,122.188095,26.43959
2020-10-02,109.830086,156.25,72.234215,126.0006,84.801254,258.1368,197.33087,13.021772,121.20524,26.319887
2020-10-05,113.21187,159.96,73.58552,127.715256,86.593636,262.81415,201.34087,13.60022,122.319695,26.926405
2020-10-06,109.96617,154.998,72.00694,126.017876,85.70182,256.8657,197.06288,13.693931,122.512764,26.647083
2020-10-07,111.83196,159.7845,72.40989,127.41369,87.19694,256.32944,200.81451,13.920727,123.46927,26.734867
2020-10-08,111.725044,159.5275,73.61528,128.28386,88.98929,261.93036,201.53223,13.795865,124.30294,28.139446
2020-10-09,113.66861,164.3325,74.95615,130.07602,88.482185,262.61554,206.53754,13.720102,125.41743,27.724463
2020-10-12,120.88889,172.1465,77.64285,130.82559,89.566376,273.83716,211.88739,14.181916,126.79516,27.636673
2020-10-13,117.682045,172.1815,77.76592,127.82723,88.114975,274.22446,213.28465,14.204098,126.54946,27.309471
2020-10-14,117.7695,168.1855,77.585785,127.60323,87.62536,269.93442,211.3706,14.051574,126.40024,27.25361
2020-10-15,117.30305,166.9325,77.19027,126.8192,88.93687,264.8698,210.22214,13.926711,126.215965,27.49303
2020-10-16,115.660736,163.6355,77.79719,127.60323,88.75324,264.08527,210.22214,13.7687,126.70738,27.213701
2020-10-19,112.70656,160.3605,75.92384,124.34638,87.25812,259.5867,205.01588,13.455924,124.53108,26.671028
2020-10-20,114.193375,160.8505,76.97243,124.544556,87.75649,265.70395,205.42735,13.603216,125.03128,26.894482
2020-10-21,113.57145,159.247,78.70483,124.01036,86.88217,276.79648,205.57094,13.48284,125.70704,26.463528
2020-10-22,112.48304,158.82,79.73058,125.00121,89.95107,276.19067,205.65707,13.319597,124.816635,27.820229
2020-10-23,111.79308,160.22,81.03671,125.13907,90.76418,282.81448,206.93948,13.548135,125.63731,27.261585
2020-10-26,111.8028,160.352,78.62047,124.044815,88.51715,275.18774,201.05376,13.100526,124.68431,26.615162
2020-10-27,113.30906,164.3165,79.34449,123.33831,86.84719,281.32486,204.08755,13.355236,125.619644,26.19219
2020-10-28,108.061455,158.139,74.973526,119.21123,84.4078,265.8132,193.97171,12.587872,121.47233,25.194624
2020-10-29,112.065186,160.5505,77.26024,118.20315,84.95863,278.8819,195.92407,12.983641,121.39293,26.3119
2020-10-30,105.78752,151.8075,80.19953,118.134224,85.71931,261.28485,193.7707,12.495161,120.97818,26.032583
2020-11-02,105.700035,150.224,80.606964,119.49555,87.65157,259.54697,193.63675,12.541763,122.21355,27.125923
2020-11-03,107.322914,152.4205,81.66595,119.33184,90.41446,263.45963,197.56055,12.979154,124.6137,26.663044
2020-11-04,111.70563,162.058,86.63788,120.107285,87.65157,285.38647,207.09265,13.751501,124.10191,26.519396
2020-11-05,115.67046,166.1,87.46415,120.41748,91.23634,292.63583,213.69615,14.116121,125.63731,26.471512
2020-11-06,115.539055,165.5685,87.32668,122.56287,90.02101,291.3747,214.10773,14.516876,126.38733,26.160273
2020-11-09,113.231964,157.187,87.41055,125.86276,102.20918,276.8362,209.00671,13.5885105,121.7635,29.472202
2020-11-10,112.89129,151.751,86.234436,127.7583,101.876915,270.54022,201.94376,12.730428,123.76657,30.126059
2020-11-11,116.317825,156.8695,86.706375,127.34471,100.355576,274.5621,207.24577,13.37642,125.36378,29.815474
2020-11-12,116.04525,155.514,86.48752,127.77555,99.12278,273.17178,206.18347,13.4150505,125.434326,28.79383
2020-11-13,116.09394,156.4405,87.94848,129.15413,99.74358,275.02884,207.20749,13.255795,127.313866,29.48855
2020-11-16,117.10631,156.553,88.03632,129.97266,102.558914,277.02487,207.89658,13.47337,125.681404,31.188555
2020-11-17,116.22047,156.783,87.42247,128.68022,101.518456,273.09235,205.24559,13.380655,125.196106,31.60538
2020-11-18,114.89657,155.273,86.37934,126.97423,100.766525,270.0834,202.53966,13.387138,123.27243,30.41211
2020-11-19,115.49038,155.851,87.26912,126.77611,101.03757,271.04663,203.82544,13.398602,123.122444,30.567396
2020-11-20,114.224884,154.97,86.16794,126.104065,100.172,267.82916,201.87758,13.047195,122.91947,30.19144
2020-11-23,110.827545,154.9195,85.73025,124.82003,103.05728,266.56793,201.60893,13.099283,122.44297,32.169323
2020-11-24,112.112495,155.903,87.53362,124.82003,107.822365,274.99905,205.20717,12.917595,122.04589,34.310677
2020-11-25,112.94968,159.2535,87.54503,124.65513,106.69447,273.67828,205.21678,13.193738,122.37238,33.354427
2020-11-27,113.4948,159.767,88.68095,124.932785,105.986275,275.88284,206.52174,13.220156,122.3106,32.8477
2020-11-30,115.88952,158.402,87.06218,125.52275,103.066,275.0487,205.4087,13.359971,122.53999,31.164036
2020-12-01,119.462074,161.004,89.09483,127.92595,104.692276,284.56223,207.46211,13.348505,122.981224,31.466444
2020-12-02,119.8125,160.1765,90.564224,128.5246,106.70323,285.52548,206.65607,13.502529,122.09001,32.643364
2020-12-03,119.67622,159.3365,90.408905,129.27072,106.00376,279.89487,205.57182,13.358434,121.18991,32.86404
2020-12-04,119.00454,158.129,90.50417,130.37257,106.96553,277.7598,205.68695,13.520228,121.30469,34.065487
2020-12-07,120.46473,157.9,90.170204,129.2447,106.56334,283.59894,205.61977,13.568592,121.48995,33.427982
2020-12-08,121.07799,158.8645,89.88733,131.48311,106.66827,281.4341,207.27016,13.312561,121.816475,34.52319
2020-12-09,118.54701,155.21,88.22638,132.82784,105.83762,275.9921,203.23053,12.894489,120.3693,34.98087
2020-12-10,119.96828,155.0745,87.71971,132.0904,105.15564,275.19766,202.0023,12.935871,119.57512,35.96982
2020-12-11,119.16031,155.821,88.07454,132.69772,104.53488,271.65244,204.63144,12.976758,120.45755,35.79819
2020-12-14,118.54701,157.8485,86.95598,129.3315,103.43324,272.28802,205.5334,13.271427,119.87517,34.50684
2020-12-15,124.48509,158.256,87.39367,130.63284,105.19937,273.63855,205.46623,13.323033,120.581085,35.17703
2020-12-16,124.41694,162.048,87.20063,129.85202,105.50539,273.75778,210.40788,13.205365,121.128204,35.71645
2020-12-17,125.28332,161.804,86.37288,133.27896,104.63107,272.576,210.54219,13.303837,121.99291,35.536644
2020-12-18,123.29747,160.0825,85.66374,134.05113,104.115204,274.48264,209.74579,13.234781,122.690056,34.92366
2020-12-21,124.82578,160.309,86.077614,132.75847,108.023476,270.8977,213.58394,13.294862,121.34877,34.286163
2020-12-22,128.37888,160.326,85.366,132.49817,106.37975,265.23724,214.87933,13.241015,120.492874,33.705864
2020-12-23,127.48334,159.2635,85.7635,131.82146,109.35244,266.25012,212.0775,12.972767,120.30754,34.13904
2020-12-24,128.4665,158.6345,86.05777,132.28127,108.871574,265.54507,213.73746,12.95731,121.52527,34.0001
2020-12-28,133.06122,164.198,88.032845,132.90593,109.588524,275.0785,215.85808,12.863825,122.37238,34.11452
2020-12-29,131.28947,166.1,87.22892,133.73012,109.29998,274.86,215.08081,12.906954,122.14295,33.730385
2020-12-30,130.17001,164.2925,86.161476,135.38724,109.60601,269.98407,212.71078,13.108886,121.56939,34.0001
2020-12-31,129.16737,162.8465,86.974846,136.54109,111.101105,271.26514,213.42084,13.018393,122.77829,33.689526
2021-01-04,125.97446,159.3315,85.659294,135.77765,110.05193,267.0744,208.8822,13.076724,121.6135,33.918377
2021-01-05,127.531975,160.9255,86.35006,137.37398,110.65074,269.09033,209.08374,13.367156,122.39004,35.55299
2021-01-06,123.23904,156.919,85.498,138.66672,115.84643,261.48346,203.66231,12.579122,123.67833,36.46021
2021-01-07,127.44436,158.108,88.05171,139.1352,119.65075,266.8758,209.45793,13.30658,122.5224,36.74625
2021-01-08,128.54439,159.135,89.2174,138.8489,119.78283,265.71393,210.7341,13.239517,122.46944,37.154915
2021-01-11,125.55588,155.7105,87.15597,138.26764,121.57051,255.05833,208.69032,13.5833025,121.639984,38.282814
2021-01-12,125.380684,156.0415,86.22004,137.19179,123.48147,249.34824,206.2339,13.446934,120.934074,39.132812
2021-01-13,127.41521,158.2945,86.70736,136.98361,123.59593,249.8944,207.58684,13.493803,121.119354,39.57415
2021-01-14,125.487755,156.3735,85.89699,139.37817,124.3181,243.93604,204.40115,13.163232,119.83104,41.118877
2021-01-15,123.76472,155.2125,85.73322,139.07454,122.09005,249.61636,204.04613,12.823439,118.93099,39.140976
2021-01-19,124.43639,156.038,88.554405,141.22612,121.5617,259.2888,207.68279,12.988721,117.88974,39.91742
2021-01-20,128.52493,163.169,93.29856,140.87909,119.73881,265.62454,215.26314,13.328268,116.41611,40.48136
2021-01-21,133.23642,165.3495,93.501045,140.31514,118.73487,270.9771,215.86766,13.828609,116.30162,39.320786
2021-01-22,135.378,164.6115,93.91839,141.89415,117.81904,272.59586,216.808,13.674045,115.405014,38.765022
2021-01-25,139.12581,164.7,94.00373,144.00238,116.348366,276.0815,220.24315,13.614961,117.39352,38.331844
2021-01-26,139.35942,166.3065,94.682106,147.90652,115.87283,280.0934,222.9299,13.397573,118.14809,37.49002
2021-01-27,138.28868,161.629,90.264984,145.65082,112.59692,270.2522,223.47684,12.881524,113.96689,37.065014
2021-01-28,133.45059,161.881,91.96514,146.76135,114.57832,263.1617,229.26283,13.0144005,115.72457,37.64531
2021-01-29,128.45676,160.31,90.68282,141.52974,113.31024,256.538,222.5749,12.953322,113.81596,36.648193
2021-02-01,130.5789,167.144,93.9437,141.16537,114.14682,260.19244,229.95372,13.199881,114.49065,36.713577
2021-02-02,131.40637,169.0,95.23642,139.89868,117.66051,265.2273,229.81938,13.51873,114.33084,37.29386
2021-02-03,130.3842,165.6265,102.17201,139.24802,119.00789,264.80026,233.16818,13.492555,114.472885,38.756847
2021-02-04,133.74261,166.55,101.91148,140.54071,121.746605,264.6414,232.2182,13.625933,114.5439,39.500607
2021-02-05,133.32825,167.6075,103.65829,142.67499,121.50887,266.24026,232.40053,13.552885,115.02328,40.824635
2021-02-08,133.47455,166.147,103.44439,143.08275,123.41103,264.73077,232.6596,14.398259,114.66817,42.581863
2021-02-09,132.59709,165.25,102.991325,144.25401,122.91786,267.5809,233.90701,14.22325,114.22433,42.08314
2021-02-10,131.99265,164.329,103.54167,144.72247,122.988304,269.98407,232.99548,14.722848,113.82484,42.490425
2021-02-11,131.73918,163.1065,103.65432,144.0718,122.64486,268.51434,234.59785,15.20798,113.92247,41.426506
2021-02-12,131.97316,163.8855,103.965965,144.52295,124.388535,268.6236,235.07767,14.919294,113.292206,41.991714
2021-02-16,129.84789,163.4475,104.74358,143.21289,127.38262,272.0695,233.83986,15.287259,113.55851,43.25512
2021-02-17,127.556816,165.432,105.13661,143.72473,127.778946,271.6723,234.85927,14.864201,114.037895,43.928383
2021-02-18,126.455185,166.4115,104.500916,143.79417,128.21046,267.5213,234.46498,14.787415,114.987755,43.238506
2021-02-19,126.611176,162.495,103.65729,141.39964,130.35036,259.74557,231.75285,14.884641,112.848335,43.529404
2021-02-22,122.83827,159.037,101.94276,141.31232,131.57442,258.52414,225.53993,14.315493,112.368965,45.133614
2021-02-23,122.70179,159.725,102.23355,140.06396,132.63118,264.01578,224.34735,14.102341,113.203445,45.757
2021-02-24,122.20458,157.9765,103.40917,141.9409,134.96484,262.47653,225.57841,14.458341,113.32772,47.128475
2021-02-25,117.953995,152.858,100.04161,142.08928,133.13313,252.92323,220.23106,13.270182,112.368965,46.347145
2021-02-26,118.217224,154.6465,100.33738,138.33539,129.6018,255.83292,223.49144,13.676041,109.66137,45.191784
2021-03-01,124.58334,157.307,102.70698,139.08617,132.53433,263.0724,227.87695,13.802935,110.33606,46.879116
2021-03-02,121.98037,154.7265,102.44991,138.82431,132.10281,257.20337,224.92442,13.368654,109.98984,46.60481
2021-03-03,118.99713,150.25,99.816315,136.37987,134.65663,253.63824,218.85577,12.768843,109.33293,46.978863
2021-03-04,117.11557,148.8785,100.933876,133.62996,132.58716,255.8528,218.05751,12.335561,108.436325,48.79916
2021-03-05,118.37319,150.023,104.06719,136.27509,132.89536,262.44675,222.74124,12.426555,111.83631,50.6444
2021-03-08,113.44017,147.5975,99.622284,137.41,134.65663,253.53894,218.69228,11.5607395,113.01698,50.59453
2021-03-09,118.05149,153.1425,101.25296,137.6719,133.70555,263.8966,224.83783,12.4894495,112.01387,49.81321
2021-03-10,116.969345,152.882,101.04602,138.93776,136.6116,263.0624,223.52988,12.437575,113.04363,51.342606
2021-03-11,118.89965,155.6795,104.2394,138.9291,135.8983,271.9802,228.05974,12.9615345,112.6619,50.960247
2021-03-12,117.99299,154.4745,101.731346,139.33064,137.50983,266.53815,226.7325,12.824372,113.753815,51.508835
2021-03-15,120.8787,154.084,101.951675,140.0465,136.82297,271.85104,225.82846,13.158799,114.126656,50.195557
2021-03-16,122.41907,154.593,103.41315,140.87581,135.18501,277.34268,228.61754,13.258555,114.46403,49.131626
2021-03-17,121.6294,156.7865,103.33027,140.35204,136.57639,282.0399,227.97314,13.308429,114.00239,49.347744
2021-03-18,117.505554,151.3995,100.3091,140.09013,138.83076,276.6873,221.89488,12.6912,114.25094,47.219902
2021-03-19,116.97908,153.748,100.58798,139.71472,136.62045,288.09753,221.53906,12.814148,113.63842,46.953915
2021-03-22,120.29376,155.5435,100.77309,140.1163,132.94823,291.50378,226.9633,13.15381,115.56479,46.47182
2021-03-23,119.46511,156.875,101.301094,139.98538,131.61847,288.61392,228.49252,13.038596,117.713104,45.898308
2021-03-24,117.07657,154.3535,100.864395,141.34724,132.63995,280.18286,226.45363,12.611894,117.67757,46.829243
2021-03-25,117.56402,152.313,100.86093,141.39963,134.33961,276.80643,223.45291,12.504413,118.49429,46.696243
2021-03-26,118.16847,152.6015,100.47732,143.98367,136.57639,281.0567,227.43456,12.807663,120.243126,47.96797
2021-03-29,118.343956,153.7865,101.52242,144.95273,134.45406,288.80264,226.24197,12.916395,122.125145,47.710304
2021-03-30,116.891335,152.7645,101.556175,144.0535,136.03918,286.0022,222.98166,12.840084,120.243126,47.12015
2021-03-31,119.084885,154.704,102.35265,143.47737,134.05777,292.4869,226.75172,13.3154125,120.22537,46.40534
2021-04-01,119.91355,158.05,105.69044,142.15044,135.3611,296.58826,233.0801,13.777772,119.204506,47.701984
2021-04-05,122.74079,161.3365,110.11599,142.67418,136.07863,306.7671,239.54301,13.953091,121.13087,46.962227
2021-04-06,123.04299,161.191,109.63463,142.63928,135.12195,304.13553,238.37927,13.827399,121.17524,46.829243
2021-04-07,124.690605,163.9695,111.11197,142.83136,137.23903,310.91815,240.34125,14.1087055,121.38833,47.03704
2021-04-08,127.088905,164.965,111.6777,142.27263,137.40735,310.8486,243.56311,14.281779,121.84992,46.54663
2021-04-09,129.66263,168.61,112.682106,140.77107,138.4349,310.2925,246.06367,14.364574,121.059814,46.438583
2021-04-12,127.9468,168.9695,111.38938,141.11151,138.14255,309.37888,246.12137,15.171584,121.5481,46.131046
2021-04-13,131.05678,170.0,111.87619,139.22585,136.49498,307.61127,248.6027,15.640927,119.941284,46.305584
2021-04-14,128.71696,166.65,111.25489,139.61,133.9438,300.7194,245.81363,15.239417,120.37629,47.64381
2021-04-15,131.12497,168.9545,113.405624,140.02031,134.79422,305.6847,249.57404,16.097553,121.83218,47.361202
2021-04-16,130.79356,169.972,113.28157,141.63535,135.79517,304.05606,250.7666,15.873353,121.84106,47.09521
2021-04-19,131.45644,168.6005,113.629456,142.02821,135.21938,300.1434,248.84312,15.323957,121.27291,46.945618
2021-04-20,129.76985,166.7345,113.095985,145.33687,132.22536,300.5506,248.38148,15.133927,122.284935,45.95649
2021-04-21,130.15005,168.101,113.063225,145.43288,133.35028,299.37875,250.61278,15.322711,121.48596,46.54663
2021-04-22,128.62923,165.452,111.781395,144.20195,130.5423,294.4631,247.3332,14.813718,120.27986,45.939865
2021-04-23,130.9495,167.044,114.13413,144.49878,133.04028,299.0411,251.16098,15.227696,119.6634,46.189213
2021-04-26,131.33948,170.45,114.630394,143.27657,133.36804,300.93784,251.54564,15.439924,117.26904,46.28065
2021-04-27,131.01775,170.8715,113.689995,142.45593,133.97926,301.46417,251.94958,15.34391,117.197556,46.887417
2021-04-28,130.22807,172.925,117.067474,141.40833,134.84734,304.9697,244.823,15.239167,117.39411,48.30044
2021-04-29,130.1306,173.5655,118.74083,143.34644,137.46936,327.22424,242.85144,15.287049,118.38581,48.99033
2021-04-30,128.16125,173.371,116.79255,142.06308,136.24692,322.82495,242.53401,14.972576,119.19879,47.577316
2021-05-03,129.21417,169.3245,116.27546,144.22815,135.84833,320.3423,242.22629,14.800249,120.610405,48.890587
2021-05-04,124.64185,165.5935,114.47655,146.46304,137.72624,316.15158,238.312,14.315943,120.19945,49.198124
2021-05-05,124.88558,163.527,114.87058,145.85193,139.53331,312.83475,237.04243,14.422932,119.23457,50.677654
2021-05-06,126.484436,165.3185,115.99111,146.43681,142.3413,317.80005,240.17781,14.48727,120.735504,51.159737
2021-05-07,127.15828,164.5805,116.71464,147.10031,142.82854,316.86658,242.80336,14.77581,120.744415,51.89119
2021-05-10,123.877,159.5245,113.7282,148.64554,142.81082,303.84753,237.7253,14.230656,122.99579,52.01587
2021-05-11,122.95903,161.1955,112.651825,147.43202,140.43681,304.40366,236.81163,14.271054,122.3883,50.361794
2021-05-12,119.892624,157.597,109.18751,146.83841,139.47131,300.45123,229.85818,13.724653,121.09283,50.631657
2021-05-13,122.04105,158.0735,110.61623,148.37491,143.0588,303.1425,233.73407,13.63163,123.04049,50.00761
2021-05-14,124.462944,161.145,113.06472,148.60187,145.28223,313.74835,238.65816,14.20796,123.29957,51.247257
2021-05-17,123.31058,163.5195,113.58777,148.75027,145.86684,313.27173,235.8018,14.13065,123.04941,52.444748
2021-05-18,121.92386,161.614,112.27517,148.80264,143.81174,307.80984,233.78212,13.981268,121.78973,50.96054
2021-05-19,121.76762,161.59,112.72329,148.47966,142.7134,311.41467,234.3605,14.031147,122.03989,49.737755
2021-05-20,124.32623,162.384,114.4825,149.34395,142.46533,316.3998,237.59944,14.576551,123.290634,49.6197
2021-05-21,122.49027,160.154,113.8463,149.24786,144.0864,314.03638,236.33667,14.954867,123.290634,49.687157
2021-05-24,124.12115,162.2495,117.166725,149.81886,144.86588,322.3781,241.74452,15.573593,123.254875,50.26903
2021-05-25,123.92583,162.9525,117.25753,149.40599,143.36888,325.5162,242.65067,15.609256,123.674805,49.130585
2021-05-26,123.877,163.258,118.122986,148.5188,143.35117,325.3871,242.42894,15.661376,123.39786,49.70402
2021-05-27,122.3438,161.5055,117.24811,148.29037,145.5834,330.44177,240.32748,15.449899,120.59253,49.383568
2021-05-28,121.6895,161.1535,116.9588,148.67688,145.48598,326.44968,240.68416,16.204536,120.4764,49.22334
2021-06-01,121.36724,160.9325,118.16617,145.40909,147.0893,326.8469,238.48631,16.224485,118.716385,50.98583
